word	lemma	tense	nonfinite	singular-number	third-person	imperative-subjunctive	participle
recruit	recruit	NA	1	0	0	1	0
osmicate	osmicate	NA	1	0	0	1	0
circumference	circumference	NA	1	0	0	1	0
pannel	pannel	NA	1	0	0	1	0
snore	snore	NA	1	0	0	1	0
stethoscope	stethoscope	NA	1	0	0	1	0
snowblade	snowblade	NA	1	0	0	1	0
dissolve	dissolve	NA	1	0	0	1	0
enhalo	enhalo	NA	1	0	0	1	0
overperfume	overperfume	NA	1	0	0	1	0
geneticize	geneticize	NA	1	0	0	1	0
unswathe	unswathe	NA	1	0	0	1	0
gorgonise	gorgonise	NA	1	0	0	1	0
swan	swan	NA	1	0	0	1	0
decohere	decohere	NA	1	0	0	1	0
trepidate	trepidate	NA	1	0	0	1	0
whitenize	whitenize	NA	1	0	0	1	0
kemp	kemp	NA	1	0	0	1	0
overnet	overnet	NA	1	0	0	1	0
charter	charter	NA	1	0	0	1	0
toswink	toswink	NA	1	0	0	1	0
plantarflex	plantarflex	NA	1	0	0	1	0
farrier	farrier	NA	1	0	0	1	0
curmur	curmur	NA	1	0	0	1	0
persecute	persecute	NA	1	0	0	1	0
prostatectomize	prostatectomize	NA	1	0	0	1	0
crutch	crutch	NA	1	0	0	1	0
cockfight	cockfight	NA	1	0	0	1	0
vent	vent	NA	1	0	0	1	0
infiltrate	infiltrate	NA	1	0	0	1	0
transnature	transnature	NA	1	0	0	1	0
atsake	atsake	NA	1	0	0	1	0
declinate	declinate	NA	1	0	0	1	0
fremish	fremish	NA	1	0	0	1	0
betop	betop	NA	1	0	0	1	0
repute	repute	NA	1	0	0	1	0
overhate	overhate	NA	1	0	0	1	0
misstyle	misstyle	NA	1	0	0	1	0
jimmy	jimmy	NA	1	0	0	1	0
symbolify	symbolify	NA	1	0	0	1	0
retrim	retrim	NA	1	0	0	1	0
fleche	fleche	NA	1	0	0	1	0
microcopy	microcopy	NA	1	0	0	1	0
polaroid	polaroid	NA	1	0	0	1	0
recycle	recycle	NA	1	0	0	1	0
photoassociate	photoassociate	NA	1	0	0	1	0
hoddle	hoddle	NA	1	0	0	1	0
demucify	demucify	NA	1	0	0	1	0
penthouse	penthouse	NA	1	0	0	1	0
radicalize	radicalize	NA	1	0	0	1	0
degenitalize	degenitalize	NA	1	0	0	1	0
barge	barge	NA	1	0	0	1	0
conacre	conacre	NA	1	0	0	1	0
recut	recut	NA	1	0	0	1	0
reflag	reflag	NA	1	0	0	1	0
jackal	jackal	NA	1	0	0	1	0
tock	tock	NA	1	0	0	1	0
foist	foist	NA	1	0	0	1	0
spall	spall	NA	1	0	0	1	0
disembody	disembody	NA	1	0	0	1	0
overregularize	overregularize	NA	1	0	0	1	0
overfare	overfare	NA	1	0	0	1	0
recompute	recompute	NA	1	0	0	1	0
berth	berth	NA	1	0	0	1	0
denizen	denizen	NA	1	0	0	1	0
ensnare	ensnare	NA	1	0	0	1	0
unfriend	unfriend	NA	1	0	0	1	0
destalinize	destalinize	NA	1	0	0	1	0
remain	remain	NA	1	0	0	1	0
scarify	scarify	NA	1	0	0	1	0
equalize	equalize	NA	1	0	0	1	0
revitalize	revitalize	NA	1	0	0	1	0
polysensitize	polysensitize	NA	1	0	0	1	0
halse	halse	NA	1	0	0	1	0
mime	mime	NA	1	0	0	1	0
troll	troll	NA	1	0	0	1	0
noyade	noyade	NA	1	0	0	1	0
carboy	carboy	NA	1	0	0	1	0
forteach	forteach	NA	1	0	0	1	0
flange	flange	NA	1	0	0	1	0
geoprofile	geoprofile	NA	1	0	0	1	0
dephosphonylate	dephosphonylate	NA	1	0	0	1	0
antennate	antennate	NA	1	0	0	1	0
plaw	plaw	NA	1	0	0	1	0
underinsulate	underinsulate	NA	1	0	0	1	0
heteromultimerize	heteromultimerize	NA	1	0	0	1	0
jellygraph	jellygraph	NA	1	0	0	1	0
meld	meld	NA	1	0	0	1	0
supercoil	supercoil	NA	1	0	0	1	0
metabolize	metabolize	NA	1	0	0	1	0
tonsure	tonsure	NA	1	0	0	1	0
snap	snap	NA	1	0	0	1	0
diffine	diffine	NA	1	0	0	1	0
psychologize	psychologize	NA	1	0	0	1	0
genderswap	genderswap	NA	1	0	0	1	0
miscleave	miscleave	NA	1	0	0	1	0
dring	dring	NA	1	0	0	1	0
ollie	ollie	NA	1	0	0	1	0
snee	snee	NA	1	0	0	1	0
counterindicate	counterindicate	NA	1	0	0	1	0
subsign	subsign	NA	1	0	0	1	0
parcelize	parcelize	NA	1	0	0	1	0
pedestal	pedestal	NA	1	0	0	1	0
begod	begod	NA	1	0	0	1	0
bepity	bepity	NA	1	0	0	1	0
matchmake	matchmake	NA	1	0	0	1	0
deverbalize	deverbalize	NA	1	0	0	1	0
turbinate	turbinate	NA	1	0	0	1	0
colonialize	colonialize	NA	1	0	0	1	0
misdifferentiate	misdifferentiate	NA	1	0	0	1	0
speciate	speciate	NA	1	0	0	1	0
repop	repop	NA	1	0	0	1	0
microfluidize	microfluidize	NA	1	0	0	1	0
tan	tan	NA	1	0	0	1	0
upzone	upzone	NA	1	0	0	1	0
fluoroscope	fluoroscope	NA	1	0	0	1	0
causticize	causticize	NA	1	0	0	1	0
bedeal	bedeal	NA	1	0	0	1	0
manifold	manifold	NA	1	0	0	1	0
attitudinize	attitudinize	NA	1	0	0	1	0
pisstake	pisstake	NA	1	0	0	1	0
shmoke	shmoke	NA	1	0	0	1	0
yuppify	yuppify	NA	1	0	0	1	0
unitise	unitise	NA	1	0	0	1	0
prestabilize	prestabilize	NA	1	0	0	1	0
eradiate	eradiate	NA	1	0	0	1	0
reinfuse	reinfuse	NA	1	0	0	1	0
extemporize	extemporize	NA	1	0	0	1	0
conge	conge	NA	1	0	0	1	0
outcompass	outcompass	NA	1	0	0	1	0
gill	gill	NA	1	0	0	1	0
cypher	cypher	NA	1	0	0	1	0
disprejudice	disprejudice	NA	1	0	0	1	0
disprize	disprize	NA	1	0	0	1	0
scamble	scamble	NA	1	0	0	1	0
bladder	bladder	NA	1	0	0	1	0
gigantify	gigantify	NA	1	0	0	1	0
coimmunize	coimmunize	NA	1	0	0	1	0
neovascularize	neovascularize	NA	1	0	0	1	0
copperize	copperize	NA	1	0	0	1	0
fertilitate	fertilitate	NA	1	0	0	1	0
outdance	outdance	NA	1	0	0	1	0
usher	usher	NA	1	0	0	1	0
grudge	grudge	NA	1	0	0	1	0
chargesheet	chargesheet	NA	1	0	0	1	0
reattune	reattune	NA	1	0	0	1	0
emolliate	emolliate	NA	1	0	0	1	0
uncollapse	uncollapse	NA	1	0	0	1	0
jar	jar	NA	1	0	0	1	0
dispence	dispence	NA	1	0	0	1	0
maternalize	maternalize	NA	1	0	0	1	0
overfeel	overfeel	NA	1	0	0	1	0
outpreach	outpreach	NA	1	0	0	1	0
sprue	sprue	NA	1	0	0	1	0
deparasitise	deparasitise	NA	1	0	0	1	0
foxhole	foxhole	NA	1	0	0	1	0
orchidectomise	orchidectomise	NA	1	0	0	1	0
crossmatch	crossmatch	NA	1	0	0	1	0
excarnate	excarnate	NA	1	0	0	1	0
denigrate	denigrate	NA	1	0	0	1	0
counterdemonstrate	counterdemonstrate	NA	1	0	0	1	0
remonetise	remonetise	NA	1	0	0	1	0
smartle	smartle	NA	1	0	0	1	0
outclass	outclass	NA	1	0	0	1	0
sorb	sorb	NA	1	0	0	1	0
confederate	confederate	NA	1	0	0	1	0
extravagate	extravagate	NA	1	0	0	1	0
sawmill	sawmill	NA	1	0	0	1	0
powerbomb	powerbomb	NA	1	0	0	1	0
punch	punch	NA	1	0	0	1	0
russet	russet	NA	1	0	0	1	0
immunostimulate	immunostimulate	NA	1	0	0	1	0
detonate	detonate	NA	1	0	0	1	0
plea	plea	NA	1	0	0	1	0
flesh	flesh	NA	1	0	0	1	0
overlook	overlook	NA	1	0	0	1	0
gunate	gunate	NA	1	0	0	1	0
academise	academise	NA	1	0	0	1	0
experiment	experiment	NA	1	0	0	1	0
gracilise	gracilise	NA	1	0	0	1	0
overbrowse	overbrowse	NA	1	0	0	1	0
oversignify	oversignify	NA	1	0	0	1	0
decoy	decoy	NA	1	0	0	1	0
feaze	feaze	NA	1	0	0	1	0
beflea	beflea	NA	1	0	0	1	0
vamoose	vamoose	NA	1	0	0	1	0
sext	sext	NA	1	0	0	1	0
pue	pue	NA	1	0	0	1	0
dehydrate	dehydrate	NA	1	0	0	1	0
danicize	danicize	NA	1	0	0	1	0
span	span	NA	1	0	0	1	0
corn	corn	NA	1	0	0	1	0
pillory	pillory	NA	1	0	0	1	0
exsiccate	exsiccate	NA	1	0	0	1	0
kid	kid	NA	1	0	0	1	0
downbear	downbear	NA	1	0	0	1	0
draw	draw	NA	1	0	0	1	0
dindle	dindle	NA	1	0	0	1	0
tp	tp	NA	1	0	0	1	0
diplomate	diplomate	NA	1	0	0	1	0
wramp	wramp	NA	1	0	0	1	0
subjoin	subjoin	NA	1	0	0	1	0
bowel	bowel	NA	1	0	0	1	0
encore	encore	NA	1	0	0	1	0
recite	recite	NA	1	0	0	1	0
demythologize	demythologize	NA	1	0	0	1	0
vowelise	vowelise	NA	1	0	0	1	0
overpay	overpay	NA	1	0	0	1	0
endower	endower	NA	1	0	0	1	0
fat	fat	NA	1	0	0	1	0
desolvate	desolvate	NA	1	0	0	1	0
zionify	zionify	NA	1	0	0	1	0
pikey	pikey	NA	1	0	0	1	0
perendinate	perendinate	NA	1	0	0	1	0
japanise	japanise	NA	1	0	0	1	0
resubstitute	resubstitute	NA	1	0	0	1	0
anglicize	anglicize	NA	1	0	0	1	0
derecognise	derecognise	NA	1	0	0	1	0
stoor	stoor	NA	1	0	0	1	0
tally	tally	NA	1	0	0	1	0
girdle	girdle	NA	1	0	0	1	0
finagle	finagle	NA	1	0	0	1	0
immix	immix	NA	1	0	0	1	0
groan	groan	NA	1	0	0	1	0
globe	globe	NA	1	0	0	1	0
precache	precache	NA	1	0	0	1	0
ratio	ratio	NA	1	0	0	1	0
dispraise	dispraise	NA	1	0	0	1	0
prevision	prevision	NA	1	0	0	1	0
watermark	watermark	NA	1	0	0	1	0
baptize	baptize	NA	1	0	0	1	0
speech	speech	NA	1	0	0	1	0
genderize	genderize	NA	1	0	0	1	0
avalanche	avalanche	NA	1	0	0	1	0
borg	borg	NA	1	0	0	1	0
shush	shush	NA	1	0	0	1	0
resynthesise	resynthesise	NA	1	0	0	1	0
guide	guide	NA	1	0	0	1	0
opiniate	opiniate	NA	1	0	0	1	0
jackaroo	jackaroo	NA	1	0	0	1	0
deoculate	deoculate	NA	1	0	0	1	0
hystericize	hystericize	NA	1	0	0	1	0
underfish	underfish	NA	1	0	0	1	0
demesmerise	demesmerise	NA	1	0	0	1	0
unty	unty	NA	1	0	0	1	0
swiggle	swiggle	NA	1	0	0	1	0
deauthorize	deauthorize	NA	1	0	0	1	0
countermine	countermine	NA	1	0	0	1	0
budget	budget	NA	1	0	0	1	0
jacobinize	jacobinize	NA	1	0	0	1	0
consegregate	consegregate	NA	1	0	0	1	0
lesion	lesion	NA	1	0	0	1	0
rubberband	rubberband	NA	1	0	0	1	0
pave	pave	NA	1	0	0	1	0
bumbaze	bumbaze	NA	1	0	0	1	0
scramble	scramble	NA	1	0	0	1	0
keystroke	keystroke	NA	1	0	0	1	0
fob	fob	NA	1	0	0	1	0
inkle	inkle	NA	1	0	0	1	0
baste	baste	NA	1	0	0	1	0
subtilize	subtilize	NA	1	0	0	1	0
renate	renate	NA	1	0	0	1	0
basin	basin	NA	1	0	0	1	0
propagandize	propagandize	NA	1	0	0	1	0
regret	regret	NA	1	0	0	1	0
prehybridize	prehybridize	NA	1	0	0	1	0
soliloquise	soliloquise	NA	1	0	0	1	0
unite	unite	NA	1	0	0	1	0
fricativise	fricativise	NA	1	0	0	1	0
seaze	seaze	NA	1	0	0	1	0
scrutinate	scrutinate	NA	1	0	0	1	0
reteach	reteach	NA	1	0	0	1	0
foreguard	foreguard	NA	1	0	0	1	0
supervene	supervene	NA	1	0	0	1	0
commafy	commafy	NA	1	0	0	1	0
overmeddle	overmeddle	NA	1	0	0	1	0
allonge	allonge	NA	1	0	0	1	0
launder	launder	NA	1	0	0	1	0
brickle	brickle	NA	1	0	0	1	0
ozonate	ozonate	NA	1	0	0	1	0
fillibuster	fillibuster	NA	1	0	0	1	0
unpublish	unpublish	NA	1	0	0	1	0
scholasticise	scholasticise	NA	1	0	0	1	0
garter	garter	NA	1	0	0	1	0
relabel	relabel	NA	1	0	0	1	0
prettify	prettify	NA	1	0	0	1	0
borry	borry	NA	1	0	0	1	0
complanate	complanate	NA	1	0	0	1	0
impetrate	impetrate	NA	1	0	0	1	0
planch	planch	NA	1	0	0	1	0
presiliconize	presiliconize	NA	1	0	0	1	0
outstrip	outstrip	NA	1	0	0	1	0
defuze	defuze	NA	1	0	0	1	0
redispute	redispute	NA	1	0	0	1	0
drug	drug	NA	1	0	0	1	0
misorder	misorder	NA	1	0	0	1	0
eloignate	eloignate	NA	1	0	0	1	0
intake	intake	NA	1	0	0	1	0
interdate	interdate	NA	1	0	0	1	0
caramelize	caramelize	NA	1	0	0	1	0
tune	tune	NA	1	0	0	1	0
energise	energise	NA	1	0	0	1	0
recourse	recourse	NA	1	0	0	1	0
buycott	buycott	NA	1	0	0	1	0
creaturize	creaturize	NA	1	0	0	1	0
tough	tough	NA	1	0	0	1	0
superfuse	superfuse	NA	1	0	0	1	0
polonaise	polonaise	NA	1	0	0	1	0
gropple	gropple	NA	1	0	0	1	0
quay	quay	NA	1	0	0	1	0
serpentize	serpentize	NA	1	0	0	1	0
resocialize	resocialize	NA	1	0	0	1	0
factorialize	factorialize	NA	1	0	0	1	0
forspeak	forspeak	NA	1	0	0	1	0
whelm	whelm	NA	1	0	0	1	0
retaliate	retaliate	NA	1	0	0	1	0
reaccompany	reaccompany	NA	1	0	0	1	0
spight	spight	NA	1	0	0	1	0
trephine	trephine	NA	1	0	0	1	0
strawberry	strawberry	NA	1	0	0	1	0
frape	frape	NA	1	0	0	1	0
griddle	griddle	NA	1	0	0	1	0
backlog	backlog	NA	1	0	0	1	0
really	really	NA	1	0	0	1	0
mummy	mummy	NA	1	0	0	1	0
fenestrate	fenestrate	NA	1	0	0	1	0
demethylenate	demethylenate	NA	1	0	0	1	0
chamois	chamois	NA	1	0	0	1	0
entwine	entwine	NA	1	0	0	1	0
firebathe	firebathe	NA	1	0	0	1	0
raze	raze	NA	1	0	0	1	0
surrogate	surrogate	NA	1	0	0	1	0
nammus	nammus	NA	1	0	0	1	0
trimerise	trimerise	NA	1	0	0	1	0
premise	premise	NA	1	0	0	1	0
indwell	indwell	NA	1	0	0	1	0
underjudge	underjudge	NA	1	0	0	1	0
league	league	NA	1	0	0	1	0
duplex	duplex	NA	1	0	0	1	0
nit	nit	NA	1	0	0	1	0
total	total	NA	1	0	0	1	0
outplant	outplant	NA	1	0	0	1	0
miswear	miswear	NA	1	0	0	1	0
yuke	yuke	NA	1	0	0	1	0
misexpress	misexpress	NA	1	0	0	1	0
notice	notice	NA	1	0	0	1	0
hachure	hachure	NA	1	0	0	1	0
sialylate	sialylate	NA	1	0	0	1	0
hogtie	hogtie	NA	1	0	0	1	0
nonlinearize	nonlinearize	NA	1	0	0	1	0
chor	chor	NA	1	0	0	1	0
swither	swither	NA	1	0	0	1	0
innerve	innerve	NA	1	0	0	1	0
frostbite	frostbite	NA	1	0	0	1	0
conurbate	conurbate	NA	1	0	0	1	0
kiddy	kiddy	NA	1	0	0	1	0
term	term	NA	1	0	0	1	0
sprig	sprig	NA	1	0	0	1	0
alieve	alieve	NA	1	0	0	1	0
belike	belike	NA	1	0	0	1	0
ocher	ocher	NA	1	0	0	1	0
punt	punt	NA	1	0	0	1	0
favourize	favourize	NA	1	0	0	1	0
nipper	nipper	NA	1	0	0	1	0
whitelist	whitelist	NA	1	0	0	1	0
grout	grout	NA	1	0	0	1	0
vamper	vamper	NA	1	0	0	1	0
waffle	waffle	NA	1	0	0	1	0
unswell	unswell	NA	1	0	0	1	0
harmonise	harmonise	NA	1	0	0	1	0
miswire	miswire	NA	1	0	0	1	0
contex	contex	NA	1	0	0	1	0
retrotranslocate	retrotranslocate	NA	1	0	0	1	0
conglobate	conglobate	NA	1	0	0	1	0
undervoice	undervoice	NA	1	0	0	1	0
radicate	radicate	NA	1	0	0	1	0
vagabondize	vagabondize	NA	1	0	0	1	0
salute	salute	NA	1	0	0	1	0
quadrate	quadrate	NA	1	0	0	1	0
retransplant	retransplant	NA	1	0	0	1	0
conga	conga	NA	1	0	0	1	0
hypersensitise	hypersensitise	NA	1	0	0	1	0
bab	bab	NA	1	0	0	1	0
disinter	disinter	NA	1	0	0	1	0
plebeianise	plebeianise	NA	1	0	0	1	0
preionize	preionize	NA	1	0	0	1	0
underperceive	underperceive	NA	1	0	0	1	0
haemolyze	haemolyze	NA	1	0	0	1	0
tittle	tittle	NA	1	0	0	1	0
disnaturalise	disnaturalise	NA	1	0	0	1	0
flintify	flintify	NA	1	0	0	1	0
predeliberate	predeliberate	NA	1	0	0	1	0
outpay	outpay	NA	1	0	0	1	0
unspecify	unspecify	NA	1	0	0	1	0
coarctate	coarctate	NA	1	0	0	1	0
cupellate	cupellate	NA	1	0	0	1	0
coinfluence	coinfluence	NA	1	0	0	1	0
decriminalise	decriminalise	NA	1	0	0	1	0
vore	vore	NA	1	0	0	1	0
chaunt	chaunt	NA	1	0	0	1	0
pincer	pincer	NA	1	0	0	1	0
nomenclate	nomenclate	NA	1	0	0	1	0
desilverize	desilverize	NA	1	0	0	1	0
curette	curette	NA	1	0	0	1	0
reequip	reequip	NA	1	0	0	1	0
divel	divel	NA	1	0	0	1	0
fash	fash	NA	1	0	0	1	0
disvouch	disvouch	NA	1	0	0	1	0
exarticulate	exarticulate	NA	1	0	0	1	0
overbrush	overbrush	NA	1	0	0	1	0
degranulate	degranulate	NA	1	0	0	1	0
seam	seam	NA	1	0	0	1	0
deramp	deramp	NA	1	0	0	1	0
remultiply	remultiply	NA	1	0	0	1	0
pastor	pastor	NA	1	0	0	1	0
pinpoint	pinpoint	NA	1	0	0	1	0
twink	twink	NA	1	0	0	1	0
rebrand	rebrand	NA	1	0	0	1	0
copy	copy	NA	1	0	0	1	0
underbet	underbet	NA	1	0	0	1	0
patine	patine	NA	1	0	0	1	0
poke	poke	NA	1	0	0	1	0
ammoniate	ammoniate	NA	1	0	0	1	0
heterodimerise	heterodimerise	NA	1	0	0	1	0
fettle	fettle	NA	1	0	0	1	0
foil	foil	NA	1	0	0	1	0
gum	gum	NA	1	0	0	1	0
unminimize	unminimize	NA	1	0	0	1	0
miscopy	miscopy	NA	1	0	0	1	0
tracheostomise	tracheostomise	NA	1	0	0	1	0
wrongdo	wrongdo	NA	1	0	0	1	0
screel	screel	NA	1	0	0	1	0
vassalize	vassalize	NA	1	0	0	1	0
studder	studder	NA	1	0	0	1	0
reindex	reindex	NA	1	0	0	1	0
skepticise	skepticise	NA	1	0	0	1	0
overprepare	overprepare	NA	1	0	0	1	0
womble	womble	NA	1	0	0	1	0
barrack	barrack	NA	1	0	0	1	0
countermure	countermure	NA	1	0	0	1	0
genderise	genderise	NA	1	0	0	1	0
countre	countre	NA	1	0	0	1	0
eluate	eluate	NA	1	0	0	1	0
clamp	clamp	NA	1	0	0	1	0
restigmatize	restigmatize	NA	1	0	0	1	0
wattle	wattle	NA	1	0	0	1	0
spindle	spindle	NA	1	0	0	1	0
inculturate	inculturate	NA	1	0	0	1	0
sepulture	sepulture	NA	1	0	0	1	0
hijack	hijack	NA	1	0	0	1	0
chope	chope	NA	1	0	0	1	0
varitype	varitype	NA	1	0	0	1	0
euphemise	euphemise	NA	1	0	0	1	0
firebomb	firebomb	NA	1	0	0	1	0
cornute	cornute	NA	1	0	0	1	0
negrify	negrify	NA	1	0	0	1	0
reclothe	reclothe	NA	1	0	0	1	0
communise	communise	NA	1	0	0	1	0
countersignal	countersignal	NA	1	0	0	1	0
tun	tun	NA	1	0	0	1	0
pasture	pasture	NA	1	0	0	1	0
ballot	ballot	NA	1	0	0	1	0
rev	rev	NA	1	0	0	1	0
pseudouridylate	pseudouridylate	NA	1	0	0	1	0
rick	rick	NA	1	0	0	1	0
solubilise	solubilise	NA	1	0	0	1	0
smell	smell	NA	1	0	0	1	0
prefog	prefog	NA	1	0	0	1	0
detumesce	detumesce	NA	1	0	0	1	0
decaptivate	decaptivate	NA	1	0	0	1	0
molly	molly	NA	1	0	0	1	0
dispend	dispend	NA	1	0	0	1	0
oximate	oximate	NA	1	0	0	1	0
oversystematise	oversystematise	NA	1	0	0	1	0
cocreate	cocreate	NA	1	0	0	1	0
config	config	NA	1	0	0	1	0
complish	complish	NA	1	0	0	1	0
neosynthesize	neosynthesize	NA	1	0	0	1	0
flummox	flummox	NA	1	0	0	1	0
antisymmetrise	antisymmetrise	NA	1	0	0	1	0
undisclose	undisclose	NA	1	0	0	1	0
sightsee	sightsee	NA	1	0	0	1	0
ramificate	ramificate	NA	1	0	0	1	0
hunt	hunt	NA	1	0	0	1	0
argue	argue	NA	1	0	0	1	0
viddy	viddy	NA	1	0	0	1	0
doctorate	doctorate	NA	1	0	0	1	0
pedestalize	pedestalize	NA	1	0	0	1	0
amnesty	amnesty	NA	1	0	0	1	0
restart	restart	NA	1	0	0	1	0
trace	trace	NA	1	0	0	1	0
subjectify	subjectify	NA	1	0	0	1	0
deputize	deputize	NA	1	0	0	1	0
fabulise	fabulise	NA	1	0	0	1	0
hispidate	hispidate	NA	1	0	0	1	0
cellulate	cellulate	NA	1	0	0	1	0
transmethylate	transmethylate	NA	1	0	0	1	0
rearterialize	rearterialize	NA	1	0	0	1	0
coverslip	coverslip	NA	1	0	0	1	0
sceptre	sceptre	NA	1	0	0	1	0
forsteal	forsteal	NA	1	0	0	1	0
truss	truss	NA	1	0	0	1	0
harelip	harelip	NA	1	0	0	1	0
bloque	bloque	NA	1	0	0	1	0
airbrush	airbrush	NA	1	0	0	1	0
cohere	cohere	NA	1	0	0	1	0
kink	kink	NA	1	0	0	1	0
slop	slop	NA	1	0	0	1	0
levitate	levitate	NA	1	0	0	1	0
snavel	snavel	NA	1	0	0	1	0
cicerone	cicerone	NA	1	0	0	1	0
teaze	teaze	NA	1	0	0	1	0
unlevel	unlevel	NA	1	0	0	1	0
salary	salary	NA	1	0	0	1	0
transdifferentiate	transdifferentiate	NA	1	0	0	1	0
antipathise	antipathise	NA	1	0	0	1	0
beslave	beslave	NA	1	0	0	1	0
sumach	sumach	NA	1	0	0	1	0
impannel	impannel	NA	1	0	0	1	0
handmake	handmake	NA	1	0	0	1	0
derationalize	derationalize	NA	1	0	0	1	0
blick	blick	NA	1	0	0	1	0
ablate	ablate	NA	1	0	0	1	0
seroneutralise	seroneutralise	NA	1	0	0	1	0
domesticise	domesticise	NA	1	0	0	1	0
cerebellectomize	cerebellectomize	NA	1	0	0	1	0
hellenise	hellenise	NA	1	0	0	1	0
grizzle	grizzle	NA	1	0	0	1	0
biofertilize	biofertilize	NA	1	0	0	1	0
smothercate	smothercate	NA	1	0	0	1	0
overbake	overbake	NA	1	0	0	1	0
embusy	embusy	NA	1	0	0	1	0
rechase	rechase	NA	1	0	0	1	0
disbranch	disbranch	NA	1	0	0	1	0
tew	tew	NA	1	0	0	1	0
embarge	embarge	NA	1	0	0	1	0
bead	bead	NA	1	0	0	1	0
offsplit	offsplit	NA	1	0	0	1	0
wriggle	wriggle	NA	1	0	0	1	0
nop	nop	NA	1	0	0	1	0
bosonise	bosonise	NA	1	0	0	1	0
outrive	outrive	NA	1	0	0	1	0
sean	sean	NA	1	0	0	1	0
parrotise	parrotise	NA	1	0	0	1	0
slurry	slurry	NA	1	0	0	1	0
jealouse	jealouse	NA	1	0	0	1	0
revel	revel	NA	1	0	0	1	0
dorsoanteriorize	dorsoanteriorize	NA	1	0	0	1	0
owe	owe	NA	1	0	0	1	0
conditionalize	conditionalize	NA	1	0	0	1	0
judicialize	judicialize	NA	1	0	0	1	0
chronologize	chronologize	NA	1	0	0	1	0
satirise	satirise	NA	1	0	0	1	0
accost	accost	NA	1	0	0	1	0
isochronize	isochronize	NA	1	0	0	1	0
deionize	deionize	NA	1	0	0	1	0
underdiagnose	underdiagnose	NA	1	0	0	1	0
unabate	unabate	NA	1	0	0	1	0
scurry	scurry	NA	1	0	0	1	0
inlace	inlace	NA	1	0	0	1	0
vodcast	vodcast	NA	1	0	0	1	0
fenagle	fenagle	NA	1	0	0	1	0
kythe	kythe	NA	1	0	0	1	0
keckle	keckle	NA	1	0	0	1	0
meaw	meaw	NA	1	0	0	1	0
bitbucket	bitbucket	NA	1	0	0	1	0
imbecilitate	imbecilitate	NA	1	0	0	1	0
goose	goose	NA	1	0	0	1	0
pile	pile	NA	1	0	0	1	0
unsquash	unsquash	NA	1	0	0	1	0
monitorize	monitorize	NA	1	0	0	1	0
backwind	backwind	NA	1	0	0	1	0
w*nk	w*nk	NA	1	0	0	1	0
rake	rake	NA	1	0	0	1	0
complexify	complexify	NA	1	0	0	1	0
rebuild	rebuild	NA	1	0	0	1	0
exiccate	exiccate	NA	1	0	0	1	0
sken	sken	NA	1	0	0	1	0
rechoose	rechoose	NA	1	0	0	1	0
unsubstantialize	unsubstantialize	NA	1	0	0	1	0
nudzh	nudzh	NA	1	0	0	1	0
waste	waste	NA	1	0	0	1	0
repay	repay	NA	1	0	0	1	0
misraise	misraise	NA	1	0	0	1	0
rand	rand	NA	1	0	0	1	0
transpose	transpose	NA	1	0	0	1	0
fixture	fixture	NA	1	0	0	1	0
creolise	creolise	NA	1	0	0	1	0
infuscate	infuscate	NA	1	0	0	1	0
reorganize	reorganize	NA	1	0	0	1	0
outgive	outgive	NA	1	0	0	1	0
indurate	indurate	NA	1	0	0	1	0
rebeach	rebeach	NA	1	0	0	1	0
cryostore	cryostore	NA	1	0	0	1	0
solipsize	solipsize	NA	1	0	0	1	0
stigmatise	stigmatise	NA	1	0	0	1	0
photostat	photostat	NA	1	0	0	1	0
billingsgate	billingsgate	NA	1	0	0	1	0
dope	dope	NA	1	0	0	1	0
lariat	lariat	NA	1	0	0	1	0
relipidate	relipidate	NA	1	0	0	1	0
bestud	bestud	NA	1	0	0	1	0
mediumize	mediumize	NA	1	0	0	1	0
inventory	inventory	NA	1	0	0	1	0
consensualise	consensualise	NA	1	0	0	1	0
baffle	baffle	NA	1	0	0	1	0
fatigue	fatigue	NA	1	0	0	1	0
tropify	tropify	NA	1	0	0	1	0
unhem	unhem	NA	1	0	0	1	0
safari	safari	NA	1	0	0	1	0
chymify	chymify	NA	1	0	0	1	0
bork	bork	NA	1	0	0	1	0
smack	smack	NA	1	0	0	1	0
paradiddle	paradiddle	NA	1	0	0	1	0
favorise	favorise	NA	1	0	0	1	0
replume	replume	NA	1	0	0	1	0
dispossess	dispossess	NA	1	0	0	1	0
reurge	reurge	NA	1	0	0	1	0
dwell	dwell	NA	1	0	0	1	0
frak	frak	NA	1	0	0	1	0
immunoscore	immunoscore	NA	1	0	0	1	0
miraculize	miraculize	NA	1	0	0	1	0
show	show	NA	1	0	0	1	0
devoice	devoice	NA	1	0	0	1	0
bow	bow	NA	1	0	0	1	0
mase	mase	NA	1	0	0	1	0
evesdrop	evesdrop	NA	1	0	0	1	0
pyx	pyx	NA	1	0	0	1	0
hoedown	hoedown	NA	1	0	0	1	0
serue	serue	NA	1	0	0	1	0
underevaluate	underevaluate	NA	1	0	0	1	0
picturize	picturize	NA	1	0	0	1	0
sternutate	sternutate	NA	1	0	0	1	0
luge	luge	NA	1	0	0	1	0
factualize	factualize	NA	1	0	0	1	0
acidise	acidise	NA	1	0	0	1	0
exolve	exolve	NA	1	0	0	1	0
adulterate	adulterate	NA	1	0	0	1	0
privish	privish	NA	1	0	0	1	0
pastoralize	pastoralize	NA	1	0	0	1	0
